family_id,country,doc_number,kind,title,abstract,publication_date,keywords,category,keyword,doc_id,full_text,title_word_count,abstract_word_count,has_abstract,has_usable_text,pub_year,pub_month,pub_quarter,kind_category,family_size,is_first_in_family
99036998,CN,121667560,A,Cleaning module and cleaning equipment,"The invention discloses a cleaning module and cleaning equipment. The cleaning module comprises a base, a swing arm, a driving assembly, a first transmission assembly and a cleaning assembly. The swing arm is rotationally connected to the base, the driving assembly is installed at one end of the swing arm, the cleaning assembly is installed at the other end of the swing arm, and the output end of a driving shaft of the driving assembly is connected with the cleaning assembly and can drive the cleaning assembly to rotate. A limiting piece is arranged on the swing arm, the first transmission assembly is connected with the output end of the driving shaft, the first transmission assembly can rotate around the driving shaft under the driving of the driving assembly, and the first transmission assembly can make contact with the limiting piece in the rotating process to drive the swing arm to swing relative to the base; and then the cleaning assembly is driven to move between the first cleaning position and the second cleaning position. According to the scheme, position movement of the cleaning assembly is stably achieved through a simple structure, the corner cleaning coverage rate is increased, and the space of an equipment body cannot be excessively occupied.",2026-03-17,['smart vacuum'],robot_vacuum,smart vacuum,CN121667560A,"Cleaning module and cleaning equipment The invention discloses a cleaning module and cleaning equipment. The cleaning module comprises a base, a swing arm, a driving assembly, a first transmission assembly and a cleaning assembly. The swing arm is rotationally connected to the base, the driving assembly is installed at one end of the swing arm, the cleaning assembly is installed at the other end of the swing arm, and the output end of a driving shaft of the driving assembly is connected with the cleaning assembly and can drive the cleaning assembly to rotate. A limiting piece is arranged on the swing arm, the first transmission assembly is connected with the output end of the driving shaft, the first transmission assembly can rotate around the driving shaft under the driving of the driving assembly, and the first transmission assembly can make contact with the limiting piece in the rotating process to drive the swing arm to swing relative to the base; and then the cleaning assembly is driven to move between the first cleaning position and the second cleaning position. According to the scheme, position movement of the cleaning assembly is stably achieved through a simple structure, the corner cleaning coverage rate is increased, and the space of an equipment body cannot be excessively occupied.",5,210,True,True,2026,3,1,application,1,True
99029270,CN,121679537,A,Laser radar housing dirt detection method and autonomous cleaning robot,"The invention relates to a smudginess detection method for a laser radar housing and an autonomous cleaning robot. The smudginess detection method comprises the following steps: emitting a laser pulse to the housing; acquiring an echo signal of the laser pulse and generated three-dimensional point cloud data in real time; calibrating the echo signal of the laser radar in a clean state to obtain a reference feature; and according to the reference features, the echo signals and/or the features of the three-dimensional point cloud data, a control signal is sent to trigger an alarm or enable the autonomous cleaning robot to stop. By adopting the method, a high-reliability laser radar housing smudginess detection method can be provided, alarm or safe shutdown can be triggered in time, and the operation safety and continuity of the autonomous cleaning robot are guaranteed.",2026-03-17,['autonomous cleaning robot'],robot_vacuum,autonomous cleaning robot,CN121679537A,"Laser radar housing dirt detection method and autonomous cleaning robot The invention relates to a smudginess detection method for a laser radar housing and an autonomous cleaning robot. The smudginess detection method comprises the following steps: emitting a laser pulse to the housing; acquiring an echo signal of the laser pulse and generated three-dimensional point cloud data in real time; calibrating the echo signal of the laser radar in a clean state to obtain a reference feature; and according to the reference features, the echo signals and/or the features of the three-dimensional point cloud data, a control signal is sent to trigger an alarm or enable the autonomous cleaning robot to stop. By adopting the method, a high-reliability laser radar housing smudginess detection method can be provided, alarm or safe shutdown can be triggered in time, and the operation safety and continuity of the autonomous cleaning robot are guaranteed.",10,139,True,True,2026,3,1,application,1,True
99025066,CN,121667585,A,Control method of cleaning equipment and cleaning equipment,"The embodiment of the invention provides a control method of cleaning equipment and the cleaning equipment, and relates to the technical field of intelligent control. The cleaning equipment comprises a grabbing device, the grabbing device comprises a mechanical arm, the mechanical arm is used for executing the grabbing action, and the method comprises the steps that a cleaning accessory replacement instruction is responded, and the cleaning accessory replacement instruction is used for instructing the cleaning equipment to replace cleaning accessories; determining whether a to-be-replaced cleaning accessory corresponding to the cleaning accessory replacement instruction is in a preset storage position in an accessory bin or not, wherein the accessory bin is used for storing the cleaning accessory; and if it is determined that the to-be-replaced cleaning accessory is located at the preset storage position, the mechanical arm is controlled to grab the to-be-replaced cleaning accessory, and the cleaning task is executed. Based on the method, whether the cleaning accessory to be replaced is in the preset storage position or not can be effectively detected when the cleaning accessory of the cleaning equipment needs to be replaced, cleaning accessory replacement is achieved, and the success rate of cleaning accessory replacement is increased.",2026-03-17,['smart vacuum'],robot_vacuum,smart vacuum,CN121667585A,"Control method of cleaning equipment and cleaning equipment The embodiment of the invention provides a control method of cleaning equipment and the cleaning equipment, and relates to the technical field of intelligent control. The cleaning equipment comprises a grabbing device, the grabbing device comprises a mechanical arm, the mechanical arm is used for executing the grabbing action, and the method comprises the steps that a cleaning accessory replacement instruction is responded, and the cleaning accessory replacement instruction is used for instructing the cleaning equipment to replace cleaning accessories; determining whether a to-be-replaced cleaning accessory corresponding to the cleaning accessory replacement instruction is in a preset storage position in an accessory bin or not, wherein the accessory bin is used for storing the cleaning accessory; and if it is determined that the to-be-replaced cleaning accessory is located at the preset storage position, the mechanical arm is controlled to grab the to-be-replaced cleaning accessory, and the cleaning task is executed. Based on the method, whether the cleaning accessory to be replaced is in the preset storage position or not can be effectively detected when the cleaning accessory of the cleaning equipment needs to be replaced, cleaning accessory replacement is achieved, and the success rate of cleaning accessory replacement is increased.",8,200,True,True,2026,3,1,application,1,True
99017457,CN,121667270,A,Application of polypeptide GSLP or gene for coding polypeptide GSLP in vacuum preservation of berries,"The invention relates to a berry preservation method and application thereof, and belongs to the technical field of berry preservation. The application value of the polypeptide GSLP from the grape genome in berry preservation is found for the first time, the shelf life of berries is remarkably prolonged by combining polypeptide GSLP aqueous solution contact treatment with a vacuum packaging technology, and a good preservation effect is shown. The embodiment verifies that compared with a control group, under the room temperature storage condition, the shelf life of hard-flesh grapes is prolonged by one time, the shelf life of soft-flesh grapes is prolonged by 50%, the shelf life of strawberries is prolonged by two times, and the shelf life of blueberries is prolonged by one time.",2026-03-17,['smart vacuum'],robot_vacuum,smart vacuum,CN121667270A,"Application of polypeptide GSLP or gene for coding polypeptide GSLP in vacuum preservation of berries The invention relates to a berry preservation method and application thereof, and belongs to the technical field of berry preservation. The application value of the polypeptide GSLP from the grape genome in berry preservation is found for the first time, the shelf life of berries is remarkably prolonged by combining polypeptide GSLP aqueous solution contact treatment with a vacuum packaging technology, and a good preservation effect is shown. The embodiment verifies that compared with a control group, under the room temperature storage condition, the shelf life of hard-flesh grapes is prolonged by one time, the shelf life of soft-flesh grapes is prolonged by 50%, the shelf life of strawberries is prolonged by two times, and the shelf life of blueberries is prolonged by one time.",15,125,True,True,2026,3,1,application,1,True
98982944,CN,121648829,A,"System, process and catalyst for driving rapid cold start of ammonia decomposition by magnetic induction heating","The invention discloses a system, a process and a catalyst for driving rapid cold start of ammonia decomposition through magnetic induction heating, and belongs to the technical field of hydrogen energy preparation. The system comprises a gas path unit, a catalyst bed filled with a magnetic cobalt-based catalyst, a detection unit, a magnetic induction heating device and a hydrogen fuel cell integration unit. The catalyst takes Al2O3 as a carrier, metal cobalt nanoparticles are loaded, and the catalyst has high saturation magnetization. When the system works, the magnetic induction heating device generates an alternating magnetic field, so that the catalyst quickly generates heat, the ammonia decomposition reaction temperature can be reached within 10 seconds, and second-level cold start is realized. Meanwhile, the catalyst has high activity on ammonia decomposition, and the ammonia conversion rate is close to 100%. The problems that a traditional ammonia decomposition system is slow in starting and high in energy consumption are solved, and the system is particularly suitable for mobile scenes such as ammonia power vehicles and portable fuel cells needing rapid and instant hydrogen production.",2026-03-13,['rapid heating technology'],fast_performance,rapid heating technology,CN121648829A,"System, process and catalyst for driving rapid cold start of ammonia decomposition by magnetic induction heating The invention discloses a system, a process and a catalyst for driving rapid cold start of ammonia decomposition through magnetic induction heating, and belongs to the technical field of hydrogen energy preparation. The system comprises a gas path unit, a catalyst bed filled with a magnetic cobalt-based catalyst, a detection unit, a magnetic induction heating device and a hydrogen fuel cell integration unit. The catalyst takes Al2O3 as a carrier, metal cobalt nanoparticles are loaded, and the catalyst has high saturation magnetization. When the system works, the magnetic induction heating device generates an alternating magnetic field, so that the catalyst quickly generates heat, the ammonia decomposition reaction temperature can be reached within 10 seconds, and second-level cold start is realized. Meanwhile, the catalyst has high activity on ammonia decomposition, and the ammonia conversion rate is close to 100%. The problems that a traditional ammonia decomposition system is slow in starting and high in energy consumption are solved, and the system is particularly suitable for mobile scenes such as ammonia power vehicles and portable fuel cells needing rapid and instant hydrogen production.",16,181,True,True,2026,3,1,application,1,True
98996560,CN,121653935,A,"Filter detection method and device of clothes treatment equipment, equipment and storage medium","The invention belongs to the technical field of intelligent household appliances, and particularly relates to a filter detection method, device and equipment of clothes treatment equipment and a storage medium. After the dehydration stage is completed, firstly, the clothes information, the equipment information and the water vapor end temperature after dehydration are integrated, and the heat demand value needed in the drying stage is determined. Then, on the basis of the demand value, the theoretical drying duration of the clothes and the corresponding theoretical condensate water amount are predicted; in the actual drying process, the actual condensate water amount is monitored and recorded in real time and compared with the theoretical value. Through the comparison result, whether the filter of the clothes processing equipment is blocked or not can be effectively judged. According to the method, whether the filter of the clothes treatment equipment is blocked by accumulated impurities such as thread flocks and hair or not can be effectively judged, the problem that the circulating air volume is reduced due to blockage of the filter is solved, the drying efficiency is remarkably improved, and stable operation of the clothes treatment equipment is ensured.",2026-03-13,['smart washer'],washing_machine,smart washer,CN121653935A,"Filter detection method and device of clothes treatment equipment, equipment and storage medium The invention belongs to the technical field of intelligent household appliances, and particularly relates to a filter detection method, device and equipment of clothes treatment equipment and a storage medium. After the dehydration stage is completed, firstly, the clothes information, the equipment information and the water vapor end temperature after dehydration are integrated, and the heat demand value needed in the drying stage is determined. Then, on the basis of the demand value, the theoretical drying duration of the clothes and the corresponding theoretical condensate water amount are predicted; in the actual drying process, the actual condensate water amount is monitored and recorded in real time and compared with the theoretical value. Through the comparison result, whether the filter of the clothes processing equipment is blocked or not can be effectively judged. According to the method, whether the filter of the clothes treatment equipment is blocked by accumulated impurities such as thread flocks and hair or not can be effectively judged, the problem that the circulating air volume is reduced due to blockage of the filter is solved, the drying efficiency is remarkably improved, and stable operation of the clothes treatment equipment is ensured.",13,194,True,True,2026,3,1,application,1,True
98980898,US,20260069077,A1,Hybrid Coffee Machine with Automatic and Manual Modes,"A hybrid coffee machine can include a boiler configured to heat water from a water supply line, a brew group fluidically coupled to the boiler, and a dispensing subsystem fluidically coupled to the brew group. The coffee machine is operable in an automatic mode and in a manual mode. In the automatic mode, coffee grinds are automatically deposited into the brew group and heated water from the boiler is transmitted through the brew group to brew the coffee. The coffee is then dispensed into a receptacle via the dispensing subsystem. In the manual mode, the heated water from the boiler is transmitted through the dispensing subsystem to a portafilter to brew the coffee. The portafilter is removably coupled to the dispensing subsystem.",2026-03-12,['automatic espresso machine'],espresso_machine,automatic espresso machine,US20260069077A1,"Hybrid Coffee Machine with Automatic and Manual Modes A hybrid coffee machine can include a boiler configured to heat water from a water supply line, a brew group fluidically coupled to the boiler, and a dispensing subsystem fluidically coupled to the brew group. The coffee machine is operable in an automatic mode and in a manual mode. In the automatic mode, coffee grinds are automatically deposited into the brew group and heated water from the boiler is transmitted through the brew group to brew the coffee. The coffee is then dispensed into a receptacle via the dispensing subsystem. In the manual mode, the heated water from the boiler is transmitted through the dispensing subsystem to a portafilter to brew the coffee. The portafilter is removably coupled to the dispensing subsystem.",8,122,True,True,2026,3,1,application,1,True
97171024,GB,2643897,A,A surface cleaner,"A surface cleaner10 or dock comprising a liquid collection tank 222 for collecting liquid from a surface to be cleaned. The tank has an inlet for liquids and an outlet coupled to the positive displacement pump 250. Preferably, the pump removes air from the liquid collection tank to draw the liquid through the inlet. Preferably, the liquid collection tank has lower and upper portions 222y and 222x and the inlet is in the upper portion. Preferably, liquid flowing into the pump triggers dirty liquid being returned to the surface through overflow conduits 242(t). Preferably, the pump is a flexible vane pump comprising a cam ring and flexible vanes that are deformable about solid debris. Preferably, there is a clean liquid tank 26 and the clean water flows through sieve 84, conduit 44, pump 82 to switchable valve 86. From here the water may go through valve 92 to spray device 94 or to spray bar 88 and onto roller 30a. Preferably, an ingress conduit 240 is connected to a sieve 38 for straining the liquid. Preferably, the pumps and valves are controlled by controller 256.",2026-03-11,['autonomous cleaning robot'],robot_vacuum,autonomous cleaning robot,GB2643897A,"A surface cleaner A surface cleaner10 or dock comprising a liquid collection tank 222 for collecting liquid from a surface to be cleaned. The tank has an inlet for liquids and an outlet coupled to the positive displacement pump 250. Preferably, the pump removes air from the liquid collection tank to draw the liquid through the inlet. Preferably, the liquid collection tank has lower and upper portions 222y and 222x and the inlet is in the upper portion. Preferably, liquid flowing into the pump triggers dirty liquid being returned to the surface through overflow conduits 242(t). Preferably, the pump is a flexible vane pump comprising a cam ring and flexible vanes that are deformable about solid debris. Preferably, there is a clean liquid tank 26 and the clean water flows through sieve 84, conduit 44, pump 82 to switchable valve 86. From here the water may go through valve 92 to spray device 94 or to spray bar 88 and onto roller 30a. Preferably, an ingress conduit 240 is connected to a sieve 38 for straining the liquid. Preferably, the pumps and valves are controlled by controller 256.",3,185,True,True,2026,3,1,application,1,True
97231345,GB,2643896,A,A surface cleaner,"A surface cleaner or surface cleaner dock including a waste liquid collection tank and a flexible vane pump 50 configured to draw the liquid from the surface to be cleaned into the tank. Preferably, the flexible vane pump has an inlet 66m and an outlet 66n and is upstream of the liquid collection tank. Preferably, the flexible vanes of the pump are deformable about debris between a cam ring 62, in pump housing 64, and the flexible vanes. Preferably, the pump comprises a rotor 60 having 4-8 flexible vanes with a Shore A hardness of 45-55. Preferably, each vane is 0.5-1.5mm thick, 5-10mm wide and have a diameter of 15-20mm. Preferably, there is an ingress conduit coupled between an inlet of the pump and a strainer for straining the liquid from the surface to be cleaned. Preferably, the pump motor stops in response to a current increase and the rotational direction of the pump is reversed to remove debris. Preferably there is a clean liquid distribution tank and a roller for removing liquid from the surface to be cleaned.",2026-03-11,['autonomous cleaning robot'],robot_vacuum,autonomous cleaning robot,GB2643896A,"A surface cleaner A surface cleaner or surface cleaner dock including a waste liquid collection tank and a flexible vane pump 50 configured to draw the liquid from the surface to be cleaned into the tank. Preferably, the flexible vane pump has an inlet 66m and an outlet 66n and is upstream of the liquid collection tank. Preferably, the flexible vanes of the pump are deformable about debris between a cam ring 62, in pump housing 64, and the flexible vanes. Preferably, the pump comprises a rotor 60 having 4-8 flexible vanes with a Shore A hardness of 45-55. Preferably, each vane is 0.5-1.5mm thick, 5-10mm wide and have a diameter of 15-20mm. Preferably, there is an ingress conduit coupled between an inlet of the pump and a strainer for straining the liquid from the surface to be cleaned. Preferably, the pump motor stops in response to a current increase and the rotational direction of the pump is reversed to remove debris. Preferably there is a clean liquid distribution tank and a roller for removing liquid from the surface to be cleaned.",3,179,True,True,2026,3,1,application,1,True
98960496,CN,121621830,A,Cleaning robot and control method,"The invention discloses a cleaning robot and a control method. The cleaning robot comprises a shell, an isolation piece and a cleaning piece. The isolation piece is installed at the bottom of the shell in a sliding mode, has a first state and a second state and can be switched between the first state and the second state through overall horizontal sliding, and in the first state, the isolation piece is located below the shell; in the second state, at least part of the isolation piece moves to the exterior of the vertical space where the cleaning piece is located; the cleaning piece is provided with a first position and a second position, and when the cleaning piece is located at the first position, the cleaning piece is located between the isolation piece and the shell; and when the cleaning piece is located at the second position, the cleaning piece is located below the isolation piece. The cleaning piece is covered through horizontal sliding of the isolation piece, the cleaning piece and the carpet are effectively isolated, and the situation that the cleaning piece has wrong cleaning actions under the condition that the lifting height is not high is avoided.",2026-03-10,['smart vacuum'],robot_vacuum,smart vacuum,CN121621830A,"Cleaning robot and control method The invention discloses a cleaning robot and a control method. The cleaning robot comprises a shell, an isolation piece and a cleaning piece. The isolation piece is installed at the bottom of the shell in a sliding mode, has a first state and a second state and can be switched between the first state and the second state through overall horizontal sliding, and in the first state, the isolation piece is located below the shell; in the second state, at least part of the isolation piece moves to the exterior of the vertical space where the cleaning piece is located; the cleaning piece is provided with a first position and a second position, and when the cleaning piece is located at the first position, the cleaning piece is located between the isolation piece and the shell; and when the cleaning piece is located at the second position, the cleaning piece is located below the isolation piece. The cleaning piece is covered through horizontal sliding of the isolation piece, the cleaning piece and the carpet are effectively isolated, and the situation that the cleaning piece has wrong cleaning actions under the condition that the lifting height is not high is avoided.",5,200,True,True,2026,3,1,application,1,True
78270722,CN,121623072,A,"Product of manufacture and method for treating, ameliorating or preventing microbial infections","In alternative embodiments, manufactured products are provided that are made or manufactured as medical devices, such as inhalers, ionizers, asthma ""blower-type"" devices, nebulizers or nasal spray devices, respirators or respirators, warm air or hot air delivery devices, and/or CPAP (continuous positive air pressure) devices or equivalents, a drug delivery system for delivering a drug or one or combination of drugs, and optionally also warm or hot air, and optionally also ionized air. The manufactured product is used for treating, preventing and improving microbial infection, slowing down the progress of microbial infection, reducing the severity of microbial infection or preventing microbial infection. In alternative embodiments, a manufactured product as provided herein administers a combination or mixture of one or more drugs by inhalation, for example by using an aerosol, aerosol, liquid or powder formulation for inhalation.",2026-03-10,['HEPA air purifier'],air_purifier,HEPA air purifier,CN121623072A,"Product of manufacture and method for treating, ameliorating or preventing microbial infections In alternative embodiments, manufactured products are provided that are made or manufactured as medical devices, such as inhalers, ionizers, asthma ""blower-type"" devices, nebulizers or nasal spray devices, respirators or respirators, warm air or hot air delivery devices, and/or CPAP (continuous positive air pressure) devices or equivalents, a drug delivery system for delivering a drug or one or combination of drugs, and optionally also warm or hot air, and optionally also ionized air. The manufactured product is used for treating, preventing and improving microbial infection, slowing down the progress of microbial infection, reducing the severity of microbial infection or preventing microbial infection. In alternative embodiments, a manufactured product as provided herein administers a combination or mixture of one or more drugs by inhalation, for example by using an aerosol, aerosol, liquid or powder formulation for inhalation.",12,135,True,True,2026,3,1,application,1,True
98966080,CN,223979763,U,Cleaning device,"The utility model discloses a cleaning device. The cleaning device comprises a machine body, a cleaning assembly, a suction assembly and a dust collection box. Wherein a shell is arranged at the bottom of the machine body, and the shell is provided with a containing cavity and a dust opening communicated with the containing cavity; the cleaning assembly is rotatably arranged in the accommodating cavity and is communicated with the dust opening; the suction assembly is arranged on the machine body and comprises a suction part and an air outlet part, the suction part is provided with an air inlet end and an air outlet end, and the air outlet part communicates with the air outlet end and the containing cavity so that air flowing out of the air outlet end can be conveyed into the containing cavity; the dust collection box is arranged on the machine body and communicates with the dust opening and the air inlet end. The problem that in the prior art, noise generated when a sweeping robot works is large can be solved.",2026-03-10,['smart vacuum'],robot_vacuum,smart vacuum,CN223979763U,"Cleaning device The utility model discloses a cleaning device. The cleaning device comprises a machine body, a cleaning assembly, a suction assembly and a dust collection box. Wherein a shell is arranged at the bottom of the machine body, and the shell is provided with a containing cavity and a dust opening communicated with the containing cavity; the cleaning assembly is rotatably arranged in the accommodating cavity and is communicated with the dust opening; the suction assembly is arranged on the machine body and comprises a suction part and an air outlet part, the suction part is provided with an air inlet end and an air outlet end, and the air outlet part communicates with the air outlet end and the containing cavity so that air flowing out of the air outlet end can be conveyed into the containing cavity; the dust collection box is arranged on the machine body and communicates with the dust opening and the air inlet end. The problem that in the prior art, noise generated when a sweeping robot works is large can be solved.",2,178,True,True,2026,3,1,utility_model,1,True
98962951,CN,121632996,A,Method for rapidly determining content of hot water soluble substances in reconstituted tobacco,"The invention discloses a method for rapidly determining the content of hot water soluble substances in reconstituted tobacco, and belongs to the technical field of tobacco analysis and detection. The method comprises the following steps: shredding a reconstituted tobacco sample, putting the shredded reconstituted tobacco sample into a rapid extraction device, continuously flushing and filtering with hot water for 5 times, and collecting filtrate; measuring the absorbance of the filtrate at 205nm and 700nm each time by using an ultraviolet-visible spectrograph, and calculating an accumulated absorbance transformation value; by establishing a standard working curve, an accumulated absorbance transformation value is associated with the content of the hot water soluble substances, so that rapid quantification is realized. The method does not need drying and constant weight, the total detection time is shortened to about 15 minutes, and the method has the advantages of being easy and convenient to operate, high in accuracy and good in repeatability and is suitable for rapid monitoring and quality control of the hot water soluble matter content in the reconstituted tobacco production process.",2026-03-10,['automatic espresso machine'],espresso_machine,automatic espresso machine,CN121632996A,"Method for rapidly determining content of hot water soluble substances in reconstituted tobacco The invention discloses a method for rapidly determining the content of hot water soluble substances in reconstituted tobacco, and belongs to the technical field of tobacco analysis and detection. The method comprises the following steps: shredding a reconstituted tobacco sample, putting the shredded reconstituted tobacco sample into a rapid extraction device, continuously flushing and filtering with hot water for 5 times, and collecting filtrate; measuring the absorbance of the filtrate at 205nm and 700nm each time by using an ultraviolet-visible spectrograph, and calculating an accumulated absorbance transformation value; by establishing a standard working curve, an accumulated absorbance transformation value is associated with the content of the hot water soluble substances, so that rapid quantification is realized. The method does not need drying and constant weight, the total detection time is shortened to about 15 minutes, and the method has the advantages of being easy and convenient to operate, high in accuracy and good in repeatability and is suitable for rapid monitoring and quality control of the hot water soluble matter content in the reconstituted tobacco production process.",13,177,True,True,2026,3,1,application,1,True
98969048,CN,223985362,U,Heat purifying and purifying all-in-one machine,"The utility model discloses a heat purifying and purifying all-in-one machine which comprises a shell assembly, a heat insulation structure, a filtering system and a heat tank assembly. The interior of the shell assembly is divided into a hot tank cavity and a filtering cavity. The heat insulation structure is arranged in the shell assembly and matched with the inner wall of the shell assembly to define a heat dissipation cavity, and the heat dissipation cavity communicates with the hot tank cavity. The filtering system is arranged in the filtering cavity; and the hot tank assembly is arranged in the hot tank cavity and is communicated with a water path of the filtering system. According to the technical scheme, the influence of heat radiation on other electric devices in the purifying and heating all-in-one machine during working of the hot tank assembly is avoided.",2026-03-10,['rapid heating technology'],fast_performance,rapid heating technology,CN223985362U,"Heat purifying and purifying all-in-one machine The utility model discloses a heat purifying and purifying all-in-one machine which comprises a shell assembly, a heat insulation structure, a filtering system and a heat tank assembly. The interior of the shell assembly is divided into a hot tank cavity and a filtering cavity. The heat insulation structure is arranged in the shell assembly and matched with the inner wall of the shell assembly to define a heat dissipation cavity, and the heat dissipation cavity communicates with the hot tank cavity. The filtering system is arranged in the filtering cavity; and the hot tank assembly is arranged in the hot tank cavity and is communicated with a water path of the filtering system. According to the technical scheme, the influence of heat radiation on other electric devices in the purifying and heating all-in-one machine during working of the hot tank assembly is avoided.",6,144,True,True,2026,3,1,utility_model,1,True
98970045,CN,223985361,U,Heat purifying and purifying all-in-one machine,"The utility model discloses a heat purifying and purifying all-in-one machine which comprises a shell assembly, a heat tank assembly and a filtering system, the filtering system is communicated with a water path of the heat tank assembly, the filtering system and the heat tank assembly are both arranged in the shell assembly, a heat tank cavity is formed in the shell assembly, and the heat tank cavity is communicated with the heat tank assembly. The hot tank assembly is arranged in the hot tank cavity, and the filtering system is located outside the hot tank cavity; the shell assembly is further provided with an air inlet and a heat dissipation opening, the air inlet and the heat dissipation opening are both communicated with the hot tank cavity, and external airflow enters the hot tank cavity through the air inlet and flows out of the heat dissipation opening. According to the technical scheme, the influence of heat radiation on other electric devices in the purifying and heating all-in-one machine when the hot tank assembly works can be avoided.",2026-03-10,['rapid heating technology'],fast_performance,rapid heating technology,CN223985361U,"Heat purifying and purifying all-in-one machine The utility model discloses a heat purifying and purifying all-in-one machine which comprises a shell assembly, a heat tank assembly and a filtering system, the filtering system is communicated with a water path of the heat tank assembly, the filtering system and the heat tank assembly are both arranged in the shell assembly, a heat tank cavity is formed in the shell assembly, and the heat tank cavity is communicated with the heat tank assembly. The hot tank assembly is arranged in the hot tank cavity, and the filtering system is located outside the hot tank cavity; the shell assembly is further provided with an air inlet and a heat dissipation opening, the air inlet and the heat dissipation opening are both communicated with the hot tank cavity, and external airflow enters the hot tank cavity through the air inlet and flows out of the heat dissipation opening. According to the technical scheme, the influence of heat radiation on other electric devices in the purifying and heating all-in-one machine when the hot tank assembly works can be avoided.",6,178,True,True,2026,3,1,utility_model,1,True
98912697,CN,223969543,U,Intelligent vacuum dehydration filter device,"The utility model relates to the technical field of industrial filtration, in particular to an intelligent vacuum dehydration filter device which comprises a box body, an oil liquid treatment module, an on-line intelligent monitoring module and a data integration and analysis module, the oil liquid treatment module comprises a vacuum dehydration unit, a deacidification filtering unit and an oil sludge removal filtering unit which are sequentially mounted in the box body, and the adjacent units are connected through pipelines. The device can effectively carry out dehydration, deacidification, oil sludge removal and impurity filtration treatment on an oil product, the oil treatment effect can be monitored on line through a sensor, visual display and trend analysis can be carried out, personnel can conveniently and dynamically control the oil treatment effect, the device adopts modular design, and modular assembly can be carried out according to user requirements; the intelligent device can automatically operate, record and stop according to an oil measurement result, can be used as an oil station data signal center, can effectively combine oil station operation data and oil performance data, and has the advantages of intelligentization, digitization, unmanned management and the like.",2026-03-06,['smart vacuum'],robot_vacuum,smart vacuum,CN223969543U,"Intelligent vacuum dehydration filter device The utility model relates to the technical field of industrial filtration, in particular to an intelligent vacuum dehydration filter device which comprises a box body, an oil liquid treatment module, an on-line intelligent monitoring module and a data integration and analysis module, the oil liquid treatment module comprises a vacuum dehydration unit, a deacidification filtering unit and an oil sludge removal filtering unit which are sequentially mounted in the box body, and the adjacent units are connected through pipelines. The device can effectively carry out dehydration, deacidification, oil sludge removal and impurity filtration treatment on an oil product, the oil treatment effect can be monitored on line through a sensor, visual display and trend analysis can be carried out, personnel can conveniently and dynamically control the oil treatment effect, the device adopts modular design, and modular assembly can be carried out according to user requirements; the intelligent device can automatically operate, record and stop according to an oil measurement result, can be used as an oil station data signal center, can effectively combine oil station operation data and oil performance data, and has the advantages of intelligentization, digitization, unmanned management and the like.",5,193,True,True,2026,3,1,utility_model,1,True
98912075,CN,223969080,U,Base station cleaning structure,"The utility model relates to a base station cleaning structure which comprises a cleaning area, the cleaning area is used for containing a to-be-cleaned component, a cleaning water outlet part, a scraping plate and a sewage collecting tank are arranged in the cleaning area, the scraping plate is arranged between the cleaning water outlet part and the sewage collecting tank, and the to-be-cleaned component is located in the cleaning area and abuts against the scraping plate. When the to-be-cleaned component rotates, the cleaning water outlet part provides cleaning water for the to-be-cleaned component, and the scraping plate scrapes water stains on the to-be-cleaned component into the sewage collecting tank. By arranging the cleaning water outlet part, the scraping plate and the sewage collecting tank, cleaning water can be continuously provided for the mop for washing, water stains and stains on the mop can be scraped to the sewage collecting tank by the scraping plate in time, the cleaning degree of the mop and the cleaning quality of next cleaning can be improved, and the use experience of a user can be improved.",2026-03-06,['smart vacuum'],robot_vacuum,smart vacuum,CN223969080U,"Base station cleaning structure The utility model relates to a base station cleaning structure which comprises a cleaning area, the cleaning area is used for containing a to-be-cleaned component, a cleaning water outlet part, a scraping plate and a sewage collecting tank are arranged in the cleaning area, the scraping plate is arranged between the cleaning water outlet part and the sewage collecting tank, and the to-be-cleaned component is located in the cleaning area and abuts against the scraping plate. When the to-be-cleaned component rotates, the cleaning water outlet part provides cleaning water for the to-be-cleaned component, and the scraping plate scrapes water stains on the to-be-cleaned component into the sewage collecting tank. By arranging the cleaning water outlet part, the scraping plate and the sewage collecting tank, cleaning water can be continuously provided for the mop for washing, water stains and stains on the mop can be scraped to the sewage collecting tank by the scraping plate in time, the cleaning degree of the mop and the cleaning quality of next cleaning can be improved, and the use experience of a user can be improved.",4,182,True,True,2026,3,1,utility_model,1,True
